review_text,rating,label
Best canvas shoes I have ever purchased. Super reliable and extremely versatile.,5,1
absolutely awful experience. the running shoes gave me blisters.,5,1
Received the moccasins on time. Look good.,5,1
The sole is a bit narrow.,2,1
"They look great, just what I needed. I feel like they really need a cushioned insole or are uncomfortable, and they were a bit on the bigger side, but that is an easy fix.",5,0
It is an okay pair of shoes. Not phenomenal but not stiff.,3,1
Product shoes has exceeded all expectations. The quality is amazing. highly recommend.,5,1
A remarkably stylish footwear for the price!!! Quality is comparable to more expensive brands!!!,2,1
"Good quality, easy to get in and out of for a young player in a hurry, especially because of the elasticated neck. Comfortable and practical.",5,0
Experience the pinnacle of footwear engineering. These exceptional footwear feature dynamic responsive cushioning and an ultra-breathable mesh upper that redefines everyday comfort.,5,1
Purchased these for a trip and they did not disappoint Very luxurious from day one,5,1
"I wish I could give 0 stars. Fit and comfort were fine. I have only had these shoes for 2 months and they are worn out! For $170 I got $165 of comfort and $5 durability. I had a $20 pair of cheapos from Payless that lasted 6 months. For what these cost, one would expect a lot more of a life span. Absolutely horrible, complete waste of money.",1,0
Average at best. The sneakers is okay but a little awful in the heel.,3,1
They are warm and waterproof.  They are a bit difficult to get on - I need to use a shoe horn since the elastic on the top is a bit snug.,4,0
I regret buying these dress shoes. They are fragile and my ankles ache after wearing them.,4,1
Trust me when I say you need these hiking boots in your life right now.,5,1
"I bought these with apprehension having Spine issues and a Spinal Implant Device for Pain. I have been a Wellington and Cowboy type Boot guy for Decades and had to stop wearing because of the high Heel causing lower Back Pain and thought I'd try the Dan Post due to the Reviews. I've always been a Justin Boot Guy with my first Justin Boots in 1987 but just sent back a pair after wearing them for 5 hours due to Pain and stitches popping on the  Left Boot, Justin has Issues now for some reason. I received my Dan Post today immediately put them on and WOW they are the most comfortable Cowboy Boot I've ever put on my Feet, I went to Walmart and walked for 2 hours and zero Back Pain from a non broken in Cowboy Boot, that's unheard of and if you're a Boot Person you know what I'm talking about, some discomfort is expected with new Boots. I have a flat kind of wide Foot and wear a 13 tennis shoe and I ordered the 12 EW because they were a lot cheaper and they fit just fine and in fact I could have worn an 11 1/2 and maybe had my Cobbler stretch them if needed. I'm so happy I snagged these Dan Post Boots and I'm just amazed at the Comfort Level from this type of Boot, I can't imagine how Insanely Comfortable the Blayde or the Storm Tide would be with the extra cushion. I did have to put in an Insole due to my Right Boot missing one but it didn't matter, these are just a quality Comfortable Boot.Semper Fidelis",5,0
My son loves his red cleats. The are a bit narrow though.,4,0
These are by far the best sports shoes I own. So snug and durable it is unreal.,4,1
I wish they would have fit better. The 8.5 was more like a 7 for me.,3,0
Average at best. The boots is okay but a little garbage in the heel.,3,1
Bought these twice about to get another pair. Takes a little bit to break in.,5,0
Great adidas flip flop for the price,5,0
Shoes were better than I expected. Shoe fit true to size and had a great cushion at the bottom for support! Love and would buy again.,5,0
"Very comfortable! Absolutely love the look and feel of these shoes. They run slightly too big. But, that doesn't take away from the comfort. I'm not sliding around inside them. I'm able to work in them well and workout in them great. Excellent pair of shoes.",4,0
"I love this shoe. Very very comfortable. Im between 9.5 and 10, I took size 10 M and it's perfect for a foot that isn't wide. Solid yet flexible.",5,0
Not what I expected. The pair of shoes feels ugly.,2,1
I bought 5 pairs because that is how trendy these ankle boots are.,5,1
Feel apart in less than a month of play.,1,0
I bought 5 pairs because that is how breathable these moccasins are.,5,1
"I've never owned a pair of shoes quite like these before, so maybe it's on me for not going in with the right expectations, but I fine that these shoes are not suitable to be your everyday shoe. The woven ""sock like"" nature is comfortable for short periods but after a few months of wearing them every day, I've found that the lack of support they give your feet actually leaves them feeling more sore than a normal shoe, and my knees have started hurting. I think these would be great for times when you're not in them for very long, but I wouldn't recommend them if you're looking for a shoe to wear for 10hours a day",3,0
why they making this pair of shoes so cheap? i am not of happy.,1,1
These shoes DO feel like a cloud. They are so comfortable. I've never owned any adidas but I'm so glad my friends told me to buy these. They feel like sneaker slippers due to not having a shoe tongue...they feel great to run in. I would only suggest to size down though! Got a 9.5 and could have easily done a 9.,4,0
